measure_utc_dt	measure_date	measure_utc_time	g_0	g_41	d_0	b	w_vel	w_dir	helios_t_amb	v_viento	d_viento	temp_air	rad_dir	ele_sol	ori_sol	top	mid	bot	cal_top	cal_mid	cal_bot	pres_aire
2019-04-01 03:40:00+02:00	2019-04-01	03:40:00+02:00	0.0	0.0	0.0	0.0	0.0	0.06	-37.5	0.822	317.156	8.882	0.095	NaN	76.277	-0.44	-0.435	-0.524	2.556	3.804	3.096	350.014
2019-04-01 03:41:00+02:00	2019-04-01	03:41:00+02:00	0.0	0.0	0.0	0.0	0.0	0.4	-37.5	0.813	314.197	8.876	0.073	NaN	76.277	-0.443	-0.436	-0.522	-3.674	8.746	-2.397	350.014
2019-04-01 03:42:00+02:00	2019-04-01	03:42:00+02:00	0.0	0.0	0.0	0.0	0.0	0.48	-37.5	0.99	333.848	8.879	0.079	NaN	76.277	-0.44	-0.435	-0.522	-2.987	1.811	6.457	350.014
2019-04-01 03:43:00+02:00	2019-04-01	03:43:00+02:00	0.0	0.0	0.0	0.0	0.0	0.35	-37.5	1.04	312.185	8.881	0.135	NaN	76.275	-0.433	-0.433	-0.53	-0.791	6.591	1.322	350.014
2019-04-01 03:44:00+02:00	2019-04-01	03:44:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.09	-37.5	1.156	301.942	8.876	0.145	NaN	76.275	-0.429	-0.431	-0.533	-2.96	2.885	3.961	350.014
2019-04-01 03:45:00+02:00	2019-04-01	03:45:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.2	-37.5	1.335	305.723	8.867	0.111	NaN	76.275	-0.44	-0.433	-0.52	3.834	4.006	-2.054	350.014
2019-04-01 03:46:00+02:00	2019-04-01	03:46:00+02:00	0.0	0.0	0.0	0.0	0.0	0.33	-37.5	1.115	311.931	8.872	0.11	NaN	76.275	-0.446	-0.436	-0.516	7.219	-0.657	0.865	350.014
2019-04-01 03:47:00+02:00	2019-04-01	03:47:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.12	-37.5	1.082	331.683	8.893	0.184	NaN	76.275	-0.444	-0.436	-0.52	6.565	-2.299	3.876	350.014
2019-04-01 03:48:00+02:00	2019-04-01	03:48:00+02:00	0.0	0.0	0.0	0.0	0.0	0.03	-37.5	1.092	344.103	8.911	0.28	NaN	76.273	-0.44	-0.434	-0.52	3.168	3.176	-0.233	350.014
2019-04-01 03:49:00+02:00	2019-04-01	03:49:00+02:00	0.0	0.0	0.0	0.0	0.0	0.22	-37.5	0.987	341.184	8.906	0.287	NaN	76.273	-0.438	-0.432	-0.519	-1.113	4.466	3.638	350.014
2019-04-01 03:50:00+02:00	2019-04-01	03:50:00+02:00	0.0	0.0	0.0	0.0	0.0	0.33	-37.5	1.185	313.562	8.889	0.189	NaN	76.273	-0.44	-0.434	-0.521	6.13	-1.282	3.006	350.014
2019-04-01 03:51:00+02:00	2019-04-01	03:51:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.08	-37.5	1.475	296.107	8.879	0.145	NaN	76.273	-0.435	-0.433	-0.524	0.757	4.036	0.562	350.014
2019-04-01 03:52:00+02:00	2019-04-01	03:52:00+02:00	0.0	0.0	0.0	0.03	0.0	0.02	-37.5	1.562	306.842	8.87	0.146	NaN	76.273	-0.433	-0.43	-0.52	-0.079	2.853	0.793	350.014
2019-04-01 03:53:00+02:00	2019-04-01	03:53:00+02:00	0.0	0.0	0.0	0.0	0.0	0.03	-37.5	1.274	311.839	8.874	0.109	NaN	76.273	-0.44	-0.434	-0.52	1.124	1.29	-0.203	350.014
2019-04-01 03:54:00+02:00	2019-04-01	03:54:00+02:00	0.0	0.0	0.0	0.0	0.0	0.13	-37.5	1.062	315.444	8.896	0.106	NaN	76.271	-0.445	-0.435	-0.515	0.176	4.227	5.946	350.014
2019-04-01 03:55:00+02:00	2019-04-01	03:55:00+02:00	0.0	0.0	0.0	0.0	0.0	0.45	-37.5	1.055	310.347	8.901	0.138	NaN	76.271	-0.439	-0.433	-0.518	3.082	-0.384	1.09	350.014
2019-04-01 03:56:00+02:00	2019-04-01	03:56:00+02:00	0.0	0.0	0.0	0.0	0.0	0.42	-37.5	1.019	304.589	8.89	0.11	NaN	76.271	-0.438	-0.433	-0.523	4.054	2.587	4.106	350.014
2019-04-01 03:57:00+02:00	2019-04-01	03:57:00+02:00	0.0	0.0	0.0	0.0	0.0	0.51	-37.5	1.044	319.575	8.888	0.095	NaN	76.271	-0.439	-0.434	-0.524	3.122	2.952	3.047	350.014
2019-04-01 03:58:00+02:00	2019-04-01	03:58:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.14	-37.5	1.171	322.796	8.887	0.121	NaN	76.271	-0.438	-0.434	-0.523	4.116	-1.722	4.642	350.014
2019-04-01 03:59:00+02:00	2019-04-01	03:59:00+02:00	0.0	0.0	0.0	0.0	0.0	0.36	-37.5	1.351	315.15	8.881	0.116	NaN	76.271	-0.439	-0.434	-0.522	0.106	2.669	2.448	350.014
2019-04-01 04:00:00+02:00	2019-04-01	04:00:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.17	-37.5	1.28	310.474	8.878	0.089	NaN	76.269	-0.438	-0.434	-0.523	2.669	1.638	3.259	350.014
2019-04-01 04:01:00+02:00	2019-04-01	04:01:00+02:00	0.0	0.0	0.0	0.0	0.0	0.07	-37.5	1.123	296.871	8.882	0.065	NaN	76.269	-0.44	-0.434	-0.521	4.679	1.361	1.378	350.014
2019-04-01 04:02:00+02:00	2019-04-01	04:02:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.23	-37.5	1.118	299.668	8.891	0.072	NaN	76.269	-0.438	-0.434	-0.522	0.162	3.973	1.99	350.014
2019-04-01 04:03:00+02:00	2019-04-01	04:03:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.24	-37.5	1.089	311.285	8.896	0.079	NaN	76.269	-0.439	-0.434	-0.521	5.922	0.49	5.693	350.014
2019-04-01 04:04:00+02:00	2019-04-01	04:04:00+02:00	0.0	0.0	0.0	0.0	0.0	0.37	-37.5	1.079	326.745	8.908	0.094	NaN	76.269	-0.436	-0.433	-0.524	2.686	3.623	-0.189	350.014
2019-04-01 04:05:00+02:00	2019-04-01	04:05:00+02:00	0.0	0.0	0.0	0.0	0.0	0.47	-37.5	0.991	333.758	8.916	0.114	NaN	76.267	-0.438	-0.434	-0.524	-0.08	2.795	-0.281	350.014
2019-04-01 04:06:00+02:00	2019-04-01	04:06:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.1	-37.5	0.836	341.984	8.92	0.114	NaN	76.267	-0.442	-0.435	-0.522	2.683	1.325	4.155	350.014
2019-04-01 04:07:00+02:00	2019-04-01	04:07:00+02:00	0.0	0.0	0.0	0.0	0.0	0.0	-37.5	0.689	342.185	8.928	0.143	NaN	76.267	-0.438	-0.433	-0.523	-2.529	5.882	2.908	350.014
2019-04-01 04:08:00+02:00	2019-04-01	04:08:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.2	-37.5	0.752	338.497	8.928	0.104	NaN	76.267	-0.443	-0.435	-0.518	-0.1	6.125	-0.371	350.014
2019-04-01 04:09:00+02:00	2019-04-01	04:09:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.32	-37.5	0.869	322.068	8.926	0.062	NaN	76.267	-0.448	-0.436	-0.512	2.222	4.724	-2.071	350.014
2019-04-01 04:10:00+02:00	2019-04-01	04:10:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.3	-37.5	1.087	304.892	8.921	0.051	NaN	76.267	-0.446	-0.434	-0.509	0.546	5.751	-0.165	350.014
2019-04-01 04:11:00+02:00	2019-04-01	04:11:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.09	-37.5	1.1	309.551	8.924	0.018	NaN	76.265	-0.448	-0.435	-0.509	2.553	4.045	-0.17	350.014
2019-04-01 04:12:00+02:00	2019-04-01	04:12:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.22	-37.5	1.015	318.601	8.927	0.061	NaN	76.265	-0.446	-0.437	-0.518	5.524	2.666	1.296	350.014
2019-04-01 04:13:00+02:00	2019-04-01	04:13:00+02:00	0.0	0.0	0.0	0.0	0.0	0.25	-37.5	1.176	328.739	8.919	0.069	NaN	76.265	-0.446	-0.437	-0.519	5.551	0.313	1.023	350.014
2019-04-01 04:14:00+02:00	2019-04-01	04:14:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.15	-37.5	1.296	316.734	8.904	0.052	NaN	76.265	-0.441	-0.434	-0.517	2.984	5.608	-0.324	350.014
2019-04-01 04:15:00+02:00	2019-04-01	04:15:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.11	-37.5	1.209	324.376	8.904	0.058	NaN	76.265	-0.435	-0.434	-0.529	1.003	-0.053	5.763	350.014
2019-04-01 04:16:00+02:00	2019-04-01	04:16:00+02:00	0.0	0.0	0.0	0.0	0.0	0.46	-37.5	1.238	349.589	8.908	0.07	NaN	76.263	-0.444	-0.437	-0.521	3.654	-1.037	5.015	350.014
2019-04-01 04:17:00+02:00	2019-04-01	04:17:00+02:00	0.0	0.0	0.0	0.0	0.0	0.07	-37.5	1.478	347.416	8.904	0.081	NaN	76.263	-0.45	-0.438	-0.515	4.715	4.383	-0.086	350.014
2019-04-01 04:18:00+02:00	2019-04-01	04:18:00+02:00	0.0	0.0	0.0	0.04	0.0	0.22	-37.5	1.335	344.058	8.903	0.08	NaN	76.263	-0.44	-0.435	-0.526	4.584	-0.323	4.338	350.014
2019-04-01 04:19:00+02:00	2019-04-01	04:19:00+02:00	0.0	0.0	0.0	0.0	0.0	0.21	-37.5	1.377	353.847	8.908	0.087	NaN	76.263	-0.437	-0.434	-0.526	1.942	4.251	0.103	350.014
2019-04-01 04:20:00+02:00	2019-04-01	04:20:00+02:00	0.0	0.0	0.0	0.0	0.0	0.34	-37.5	1.692	353.545	8.907	0.139	NaN	76.263	-0.439	-0.433	-0.52	0.519	5.167	-0.443	350.014
2019-04-01 04:21:00+02:00	2019-04-01	04:21:00+02:00	0.0	0.0	0.0	0.01	0.0	-0.15	-37.5	1.583	345.694	8.899	0.125	NaN	76.263	-0.435	-0.433	-0.525	1.455	3.174	3.812	350.014
2019-04-01 04:22:00+02:00	2019-04-01	04:22:00+02:00	0.0	0.0	0.0	0.0	0.0	0.21	-37.5	1.61	349.167	8.897	0.054	NaN	76.261	-0.441	-0.436	-0.526	4.965	0.115	3.571	350.014
2019-04-01 04:23:00+02:00	2019-04-01	04:23:00+02:00	0.0	0.0	0.0	0.0	0.0	0.45	-37.5	1.748	351.663	8.887	0.05	NaN	76.261	-0.442	-0.436	-0.522	0.766	2.307	2.458	350.014
2019-04-01 04:24:00+02:00	2019-04-01	04:24:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.11	-37.5	1.611	339.368	8.884	0.023	NaN	76.261	-0.438	-0.434	-0.523	3.144	0.431	6.342	350.014
2019-04-01 04:25:00+02:00	2019-04-01	04:25:00+02:00	0.0	0.0	0.0	0.0	0.0	0.15	-37.5	1.465	321.815	8.893	0.001	NaN	76.261	-0.437	-0.434	-0.525	1.116	2.909	0.63	350.014
2019-04-01 04:26:00+02:00	2019-04-01	04:26:00+02:00	0.0	0.0	0.0	0.0	0.0	0.44	-37.5	1.176	325.469	8.905	0.006	NaN	76.261	-0.439	-0.434	-0.522	1.99	3.116	2.06	350.014
2019-04-01 04:27:00+02:00	2019-04-01	04:27:00+02:00	0.0	0.0	0.0	0.0	0.0	0.65	-37.5	1.124	341.239	8.912	0.005	NaN	76.261	-0.443	-0.434	-0.515	1.8	3.204	0.814	350.014
2019-04-01 04:28:00+02:00	2019-04-01	04:28:00+02:00	0.0	0.0	0.0	0.0	0.0	0.26	-37.5	1.105	333.908	8.908	0.004	NaN	76.259	-0.443	-0.434	-0.516	4.795	4.828	4.731	350.014
2019-04-01 04:29:00+02:00	2019-04-01	04:29:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.21	-37.5	0.984	325.781	8.902	0.004	NaN	76.259	-0.438	-0.433	-0.523	4.01	0.488	4.196	350.014
2019-04-01 04:30:00+02:00	2019-04-01	04:30:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.27	-37.5	0.881	334.889	8.905	0.0	NaN	76.259	-0.438	-0.433	-0.522	0.355	3.745	1.878	350.014
2019-04-01 04:31:00+02:00	2019-04-01	04:31:00+02:00	0.0	0.0	0.0	0.04	0.0	0.28	-37.5	0.94	351.639	8.921	0.015	NaN	76.259	-0.438	-0.434	-0.523	2.378	3.531	-0.665	350.014
2019-04-01 04:32:00+02:00	2019-04-01	04:32:00+02:00	0.0	0.0	0.0	0.0	0.0	0.11	-37.5	1.196	349.793	8.918	0.015	NaN	76.259	-0.438	-0.435	-0.524	4.821	3.757	-1.754	350.014
2019-04-01 04:33:00+02:00	2019-04-01	04:33:00+02:00	0.0	0.0	0.0	0.01	0.0	0.01	-37.5	1.148	333.223	8.904	0.0	NaN	76.257	-0.439	-0.434	-0.523	2.885	1.825	3.599	350.014
2019-04-01 04:34:00+02:00	2019-04-01	04:34:00+02:00	0.0	0.0	0.0	0.0	0.0	0.35	-37.5	1.11	315.796	8.895	0.0	NaN	76.257	-0.439	-0.434	-0.522	4.215	1.894	-0.138	350.014
2019-04-01 04:35:00+02:00	2019-04-01	04:35:00+02:00	0.0	0.0	0.0	0.0	0.0	0.38	-37.5	1.171	313.444	8.892	0.0	NaN	76.257	-0.439	-0.434	-0.522	1.184	0.557	4.935	350.014
2019-04-01 04:36:00+02:00	2019-04-01	04:36:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.1	-37.5	1.072	325.1	8.907	0.0	NaN	76.257	-0.439	-0.434	-0.522	4.236	-0.764	2.835	350.014
2019-04-01 04:37:00+02:00	2019-04-01	04:37:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.06	-37.5	1.131	320.958	8.902	0.0	NaN	76.257	-0.439	-0.434	-0.523	2.853	0.225	5.26	350.014
2019-04-01 04:38:00+02:00	2019-04-01	04:38:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.16	-37.5	1.267	322.109	8.882	0.0	NaN	76.257	-0.438	-0.434	-0.523	0.986	2.064	2.226	350.014
2019-04-01 04:39:00+02:00	2019-04-01	04:39:00+02:00	0.0	0.0	0.0	0.0	0.0	0.27	-37.5	1.221	338.653	8.875	0.0	NaN	76.255	-0.438	-0.434	-0.522	0.973	3.188	2.446	350.014
2019-04-01 04:40:00+02:00	2019-04-01	04:40:00+02:00	0.0	0.0	0.0	0.0	0.0	0.0	-37.5	1.2	345.534	8.862	0.0	NaN	76.255	-0.439	-0.434	-0.52	-0.276	6.513	0.64	350.014
2019-04-01 04:41:00+02:00	2019-04-01	04:41:00+02:00	0.0	0.0	0.0	0.03	0.0	0.18	-37.5	1.158	342.714	8.847	0.0	NaN	76.255	-0.44	-0.435	-0.522	2.869	4.704	-0.028	350.014
2019-04-01 04:42:00+02:00	2019-04-01	04:42:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.23	-37.5	1.124	349.193	8.845	0.0	NaN	76.255	-0.438	-0.434	-0.524	4.401	-0.499	1.658	350.014
2019-04-01 04:43:00+02:00	2019-04-01	04:43:00+02:00	0.0	0.0	0.0	0.0	0.0	0.15	-37.5	1.218	343.168	8.837	0.0	NaN	76.255	-0.437	-0.434	-0.523	4.929	3.693	-1.006	350.014
2019-04-01 04:44:00+02:00	2019-04-01	04:44:00+02:00	0.0	0.0	0.0	0.0	0.0	0.34	-37.5	1.231	329.689	8.83	0.0	NaN	76.255	-0.44	-0.436	-0.525	2.534	3.947	0.687	350.014
2019-04-01 04:45:00+02:00	2019-04-01	04:45:00+02:00	0.0	0.0	0.0	0.01	0.0	-0.13	-37.5	1.129	345.473	8.841	0.0	NaN	76.252	-0.441	-0.436	-0.525	5.463	2.025	1.267	350.014
2019-04-01 04:46:00+02:00	2019-04-01	04:46:00+02:00	0.0	0.0	0.0	0.0	0.0	0.28	-37.5	0.941	352.673	8.842	0.0	NaN	76.252	-0.444	-0.436	-0.518	3.213	0.736	3.125	350.014
2019-04-01 04:47:00+02:00	2019-04-01	04:47:00+02:00	0.0	0.0	0.0	0.0	0.0	0.0	-37.5	0.859	347.99	8.838	0.0	NaN	76.252	-0.443	-0.436	-0.518	2.607	-0.368	2.311	350.014
2019-04-01 04:48:00+02:00	2019-04-01	04:48:00+02:00	0.0	0.0	0.0	0.0	0.0	0.48	-37.5	1.077	334.75	8.837	0.0	NaN	76.252	-0.438	-0.435	-0.523	4.61	1.562	1.869	350.014
2019-04-01 04:49:00+02:00	2019-04-01	04:49:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.01	-37.5	1.534	306.592	8.823	0.0	NaN	76.252	-0.439	-0.434	-0.523	4.733	-3.595	7.204	350.014
2019-04-01 04:50:00+02:00	2019-04-01	04:50:00+02:00	0.0	0.0	0.0	0.03	0.0	-0.09	-37.5	1.733	302.267	8.804	0.0	NaN	76.25	-0.438	-0.434	-0.523	0.604	1.187	4.204	350.014
2019-04-01 04:51:00+02:00	2019-04-01	04:51:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.17	-37.5	1.571	329.891	8.791	0.0	NaN	76.25	-0.438	-0.434	-0.523	5.076	0.168	0.037	350.014
2019-04-01 04:52:00+02:00	2019-04-01	04:52:00+02:00	0.0	0.0	0.0	0.0	0.0	0.36	-37.5	1.324	342.437	8.788	0.0	NaN	76.25	-0.439	-0.435	-0.523	4.182	0.874	1.257	350.014
2019-04-01 04:53:00+02:00	2019-04-01	04:53:00+02:00	0.0	0.0	0.0	0.0	0.0	0.21	-37.5	1.289	318.918	8.783	0.0	NaN	76.25	-0.439	-0.434	-0.523	4.622	0.238	3.922	350.014
2019-04-01 04:54:00+02:00	2019-04-01	04:54:00+02:00	0.0	0.0	0.0	0.0	0.0	0.45	-37.5	1.356	318.055	8.77	0.0	NaN	76.25	-0.438	-0.434	-0.523	3.565	0.247	3.202	350.014
2019-04-01 04:55:00+02:00	2019-04-01	04:55:00+02:00	0.0	0.0	0.0	0.04	0.0	0.0	-37.5	1.244	344.621	8.777	0.0	NaN	76.25	-0.437	-0.434	-0.524	2.604	0.595	3.314	350.014
2019-04-01 04:56:00+02:00	2019-04-01	04:56:00+02:00	0.0	0.0	0.0	0.0	0.0	0.23	-37.5	1.235	177.666	8.788	0.0	NaN	76.248	-0.438	-0.435	-0.524	0.648	5.379	3.0	350.014
2019-04-01 04:57:00+02:00	2019-04-01	04:57:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.04	-37.5	1.163	179.758	8.791	0.0	NaN	76.248	-0.433	-0.433	-0.527	1.234	3.139	2.986	350.014
2019-04-01 04:58:00+02:00	2019-04-01	04:58:00+02:00	0.0	0.0	0.0	0.0	0.0	0.46	-37.5	0.977	352.243	8.786	0.0	NaN	76.248	-0.43	-0.432	-0.53	0.768	2.09	5.103	350.014
2019-04-01 04:59:00+02:00	2019-04-01	04:59:00+02:00	0.0	0.0	0.0	0.01	0.0	0.52	-37.5	0.951	338.161	8.775	0.0	NaN	76.248	-0.435	-0.434	-0.526	1.154	3.848	2.704	350.014
2019-04-01 05:00:00+02:00	2019-04-01	05:00:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.02	-37.5	1.082	340.056	8.78	0.0	NaN	76.248	-0.437	-0.434	-0.524	4.652	1.699	0.357	350.014
2019-04-01 05:01:00+02:00	2019-04-01	05:01:00+02:00	0.0	0.0	0.0	0.0	0.0	0.12	-37.5	1.139	342.559	8.795	0.0	NaN	76.246	-0.438	-0.435	-0.523	0.819	0.024	2.662	350.014
2019-04-01 05:02:00+02:00	2019-04-01	05:02:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.01	-37.5	1.106	340.098	8.8	0.0	NaN	76.246	-0.438	-0.434	-0.521	1.827	1.373	4.326	350.014
2019-04-01 05:03:00+02:00	2019-04-01	05:03:00+02:00	0.0	0.0	0.0	0.0	0.0	0.32	-37.5	1.166	333.813	8.8	0.0	NaN	76.246	-0.437	-0.434	-0.522	-0.827	4.042	4.103	350.014
2019-04-01 05:04:00+02:00	2019-04-01	05:04:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.07	-37.5	1.405	335.194	8.797	0.0	NaN	76.246	-0.442	-0.435	-0.519	1.271	2.44	5.547	350.014
2019-04-01 05:05:00+02:00	2019-04-01	05:05:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.19	-37.5	1.514	344.06	8.797	0.003	NaN	76.246	-0.438	-0.433	-0.52	1.549	5.136	-0.015	350.014
2019-04-01 05:06:00+02:00	2019-04-01	05:06:00+02:00	0.0	0.0	0.0	0.0	0.0	0.02	-37.5	1.38	343.368	8.8	0.003	NaN	76.246	-0.429	-0.43	-0.525	0.807	5.816	0.711	350.014
2019-04-01 05:07:00+02:00	2019-04-01	05:07:00+02:00	0.0	0.0	0.0	0.0	0.0	0.07	-37.5	1.22	349.687	8.805	0.001	NaN	76.244	-0.433	-0.431	-0.522	0.082	1.621	3.758	350.014
2019-04-01 05:08:00+02:00	2019-04-01	05:08:00+02:00	0.0	0.0	0.0	0.0	0.0	0.41	-37.5	1.279	355.469	8.804	0.01	NaN	76.244	-0.437	-0.432	-0.52	0.963	4.368	0.067	350.014
2019-04-01 05:09:00+02:00	2019-04-01	05:09:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.18	-37.5	1.316	354.187	8.805	0.016	NaN	76.244	-0.442	-0.434	-0.516	1.66	0.332	4.026	350.014
2019-04-01 05:10:00+02:00	2019-04-01	05:10:00+02:00	0.0	0.0	0.0	0.0	0.0	0.19	-37.5	1.364	351.625	8.814	0.012	NaN	76.244	-0.442	-0.435	-0.519	3.429	2.731	1.09	350.014
2019-04-01 05:11:00+02:00	2019-04-01	05:11:00+02:00	0.0	0.0	0.0	0.0	0.0	0.36	-37.5	1.268	348.494	8.828	0.008	NaN	76.244	-0.439	-0.435	-0.523	6.431	1.699	2.453	350.014
2019-04-01 05:12:00+02:00	2019-04-01	05:12:00+02:00	0.0	0.0	0.0	0.0	0.0	0.42	-37.5	1.188	348.95	8.823	0.003	NaN	76.244	-0.44	-0.434	-0.521	1.845	4.04	1.408	350.014
2019-04-01 05:13:00+02:00	2019-04-01	05:13:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.13	-37.5	1.292	178.737	8.813	0.0	NaN	76.242	-0.438	-0.433	-0.523	4.942	1.813	0.997	350.014
2019-04-01 05:14:00+02:00	2019-04-01	05:14:00+02:00	0.0	0.0	0.0	0.0	0.0	0.2	-37.5	1.148	175.87	8.812	0.006	NaN	76.242	-0.437	-0.434	-0.524	5.952	-0.184	3.465	350.014
2019-04-01 05:15:00+02:00	2019-04-01	05:15:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.11	-37.5	1.106	350.054	8.806	0.006	NaN	76.242	-0.438	-0.434	-0.522	4.137	-0.309	4.768	350.014
2019-04-01 05:16:00+02:00	2019-04-01	05:16:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.01	-37.5	1.247	355.627	8.802	0.003	NaN	76.29	-0.438	-0.434	-0.522	4.123	1.258	1.323	350.014
2019-04-01 05:17:00+02:00	2019-04-01	05:17:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.23	-37.5	1.407	354.753	8.798	0.015	NaN	76.459	-0.439	-0.434	-0.521	2.509	4.256	0.828	350.014
2019-04-01 05:18:00+02:00	2019-04-01	05:18:00+02:00	0.0	0.0	0.0	0.0	0.0	0.27	-37.5	1.362	343.835	8.794	0.012	NaN	76.63	-0.438	-0.433	-0.522	1.474	1.07	3.56	350.014
2019-04-01 05:19:00+02:00	2019-04-01	05:19:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.06	-37.5	1.3	338.184	8.793	0.0	NaN	76.798	-0.437	-0.433	-0.523	0.86	4.481	2.842	350.014
2019-04-01 05:20:00+02:00	2019-04-01	05:20:00+02:00	0.0	0.0	0.0	0.0	0.0	0.38	-37.5	1.403	347.449	8.795	0.0	NaN	76.967	-0.44	-0.434	-0.52	3.574	3.476	0.535	350.014
2019-04-01 05:21:00+02:00	2019-04-01	05:21:00+02:00	0.0	0.0	0.0	0.0	0.0	0.51	-37.5	1.454	180.481	8.805	0.022	NaN	77.135	-0.441	-0.435	-0.52	4.051	2.881	2.431	350.014
2019-04-01 05:22:00+02:00	2019-04-01	05:22:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.05	-37.5	1.393	177.907	8.815	0.049	NaN	77.298	-0.439	-0.434	-0.522	4.744	2.007	2.032	350.014
2019-04-01 05:23:00+02:00	2019-04-01	05:23:00+02:00	0.0	0.0	0.0	0.0	0.0	0.37	-37.5	1.335	176.192	8.821	0.048	NaN	77.466	-0.439	-0.433	-0.52	2.205	1.386	-0.528	350.014
2019-04-01 05:24:00+02:00	2019-04-01	05:24:00+02:00	0.0	0.0	0.0	0.0	0.0	0.26	-37.5	1.272	176.133	8.824	0.042	NaN	77.633	-0.438	-0.433	-0.522	0.844	2.214	4.8	350.014
2019-04-01 05:25:00+02:00	2019-04-01	05:25:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.06	-37.5	1.151	349.187	8.824	0.023	NaN	77.8	-0.436	-0.433	-0.524	3.038	1.491	5.024	350.014
2019-04-01 05:26:00+02:00	2019-04-01	05:26:00+02:00	0.0	0.0	0.0	0.0	0.0	0.28	-37.5	1.059	345.938	8.83	0.003	NaN	77.967	-0.435	-0.433	-0.529	3.752	0.508	1.771	350.014
2019-04-01 05:27:00+02:00	2019-04-01	05:27:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.17	-37.5	0.89	337.087	8.836	0.002	NaN	78.134	-0.432	-0.432	-0.531	1.072	4.564	1.203	350.014
2019-04-01 05:28:00+02:00	2019-04-01	05:28:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.26	-37.5	0.67	330.977	8.849	0.0	NaN	78.301	-0.434	-0.432	-0.525	4.225	-0.244	3.36	350.014
2019-04-01 05:29:00+02:00	2019-04-01	05:29:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.35	-37.5	0.544	316.255	8.857	0.0	NaN	78.468	-0.439	-0.435	-0.524	2.222	2.988	2.636	350.014
2019-04-01 05:30:00+02:00	2019-04-01	05:30:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.13	-37.5	0.679	297.63	8.846	0.0	NaN	78.633	-0.436	-0.433	-0.524	1.977	0.975	4.331	350.014
2019-04-01 05:31:00+02:00	2019-04-01	05:31:00+02:00	0.0	0.0	0.0	0.0	0.0	0.15	-37.5	0.825	296.433	8.832	0.0	NaN	78.8	-0.436	-0.433	-0.525	3.992	5.966	1.061	350.014
2019-04-01 05:32:00+02:00	2019-04-01	05:32:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.24	-37.5	0.94	297.879	8.828	0.0	NaN	78.966	-0.437	-0.436	-0.531	2.815	0.452	7.729	350.014
2019-04-01 05:33:00+02:00	2019-04-01	05:33:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.26	-37.5	1.245	297.049	8.826	0.0	NaN	79.131	-0.435	-0.434	-0.529	2.719	0.227	7.787	350.014
2019-04-01 05:34:00+02:00	2019-04-01	05:34:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.02	-37.5	1.049	280.802	8.818	0.0	NaN	79.297	-0.435	-0.433	-0.525	6.601	2.795	1.39	350.014
2019-04-01 05:35:00+02:00	2019-04-01	05:35:00+02:00	0.0	0.0	0.0	0.0	0.0	-0.28	-37.5	0.558	270.833	8.821	0.0	NaN	79.462	-0.438	-0.433	-0.522	1.3	5.566	0.886	350.014
